Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
HBM,494,[M] Service Operations Management,02,"",3,ARRGT,ARR ARR,Jan 10--Mar 25,D Gursoy
HBM,494,[M] Service Operations Management,03,"",3,ARRGT,ARR ARR,Apr 04--Jun 17,J Harbour
HBM,495,[CAPS] Case Studies and Research,01,"",3,ARRGT,ARR ARR,Jan 10--Mar 25,O Larina
HBM,495,[CAPS] Case Studies and Research,02,"",3,ARRGT,ARR ARR,Apr 04--Jun 17,O Larina
HBM,496,Special Topics,01,"",3,ARRGT,ARR ARR,Feb 14--Mar 25,D Jha
HBM,498,Hospitality Business Management Internship,01,"",V,ARRGT,ARR ARR,Jan 10--Mar 25,R Harrington
HBM,498,Hospitality Business Management Internship,02,"",V,ARRGT,ARR ARR,Apr 04--Jun 17,R Harrington
HISTORY,105,[ROOT] The Roots of Contemporary Issues,01,17199,3,ARRGT,ARR ARR,Jan 10--Apr 29,B Miller
HISTORY,105,[ROOT] The Roots of Contemporary Issues,02,17945,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Weller
HISTORY,105,[ROOT] The Roots of Contemporary Issues,03,17957,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Booth
HISTORY,121,[HUM] World History II,01,30375,3,ARRGT,ARR ARR,Jan 10--Apr 29,S Herzog
HISTORY,300,[M] Writing about History,01,18025,3,ARRGT,ARR ARR,Jan 10--Apr 29,K Whalen
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,01,17200,3,ARRGT,ARR ARR,Jan 10--Apr 29,K Krotke-Crandall
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,02,17948,3,ARRGT,ARR ARR,Jan 10--Apr 29,K Krotke-Crandall
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,03,18172,3,ARRGT,ARR ARR,Jan 10--Apr 29,N Harrington
HISTORY,331,[HUM] Latin American Cultural History,01,30596,3,ARRGT,ARR ARR,Jan 10--Apr 29,A Chastain
HISTORY,337,Women in the Ancient World,01,30566,3,ARRGT,ARR ARR,Jan 10--Apr 29,N Overtoom
HISTORY,399,"[DIVR] Lesbian and Gay History: Culture, Politics and Social Change in the US",01,30567,3,ARRGT,ARR ARR,Jan 10--Apr 29,B Stack
HISTORY,410,History of American Indian Sovereignty and Federal Indian Law,01,17138,3,ARRGT,ARR ARR,Jan 10--Apr 29,O Svingen
HISTORY,418,"[HUM] United States, 1914-1945",01,18041,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Mccoy
HISTORY,459,Modern Britain,01,17142,3,ARRGT,ARR ARR,Jan 10--Apr 29,S Herzog
HISTORY,469,[M] Seminar in History,01,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,J Thigpen
HISTORY,469,[M] Seminar in History,02,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,T Hanshew
HISTORY,495,"[CAPS] Space, Place, and Power in History: Historical Geography in Global Perspective",01,30376,3,ARRGT,ARR ARR,Jan 10--Apr 29,A Whelchel
HISTORY,499,Special Problems,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,R Weller
HISTORY,499,Special Problems,02,"",V,ARRGT,ARR ARR,Feb 07--Mar 11,J Thigpen
HISTORY,499,Special Problems,03,"",V,ARRGT,ARR ARR,Mar 21--Apr 18,J Thigpen
HISTORY,499,Special Problems,04,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,R Sun
HONORS,380,Case Study: Global Issues in the Arts and Humanities,02,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,A Lampman
HONORS,450,Honors Thesis or Project,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,""
HORT,102,Introduction to Cultivated Plants,01,17324,3,ARRGT,ARR ARR,Jan 10--Apr 29,L Brueggeman
HUMANITY,101,[HUM] Humanities in the Ancient World,01,17410,3,ARRGT,ARR ARR,Jan 10--Apr 29,L Kuhlman
HUMANITY,103,[HUM] Mythology,01,17411,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Goodrich
HUMANITY,103,[HUM] Mythology,02,18007,3,ARRGT,ARR ARR,Jan 10--Apr 29,""
HUMANITY,103,[HUM] Mythology,03,18008,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Goodrich
HUMANITY,103,[HUM] Mythology,04,18009,3,ARRGT,ARR ARR,Jan 10--Apr 29,""
I_BUS,380,International Business,01,17293,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
I_BUS,380,International Business,02,17569,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
I_BUS,380,International Business,03,17643,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
I_BUS,380,International Business,04,"",3,ARRGT,ARR ARR,Jan 10--Mar 25,K Tajeddini
I_BUS,380,International Business,05,"",3,ARRGT,ARR ARR,Apr 04--Jun 17,K Tajeddini
I_BUS,380,International Business,06,31374,3,ARRGT,ARR ARR,Mar 07--May 01,U Umesh
